category,text
jeunesse et sports,"Par arrêté du ministre de la jeunesse et des sports du 13 juin 2024. La classe exceptionnelle à l'emploi de sousdirecteur d'administration centrale est attribuée à Monsieur Ammar Kadri, professeur principal émérite classe exceptionnelle de la jeunesse et de l'enfance, chargé des fonctions de chef de bureau des activités de la jeunesse à l'unité du développement des activités de la jeunesse au commissariat régional de la jeunesse, des sports et de l'éducation physique de Nabeul."
jeunesse et sports,"Par arrêté du ministre de la jeunesse et des sports du 19 juin 2024. Monsieur Skander Jendoubi, professeur principal émérite de la jeunesse et de l'enfance, est chargé des fonctions de chef de service des institutions et des programmes de la jeunesse à l'unité du développement des activités de la jeunesse au commissariat régional de la jeunesse, des sports et de l'éducation physique de Zaghouan."
jeunesse et sports,"Par arrêté du ministre de la jeunesse et des sports du 3 mai 2024. Monsieur Ali Gharbi, professeur principal émérite classe exceptionnelle d'éducation physique, est chargé des fonctions de directeur de la formation et de la recherche à la direction générale de l'éducation physique, de la formation et de la recherche au ministère de la jeunesse et des sports à compter du 15 avril 2024."
jeunesse et sports,"Arrêté du ministre de la jeunesse et des sports du 9 juillet 2024, portant ouverture d’un concours externe sur dossiers pour le recrutement de professeurs en sport au titre de l’année 2024. Le ministre de la jeunesse et des sports, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l’Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l’ont modifiée ou complétée dont le dernier en date la loi n° 2023-13 du 11 décembre 2023 portant loi de finances pour l’année 2024, Vu le décret gouvernemental n° 2017-1058 du 25 septembre 2017, portant statut au corps des cadres des métiers du sport relevant du ministère des affaires de la jeunesse et des sports, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu l’arrêté du ministre de la jeunesse et des sports du 9 juillet 2024, fixant les modalités d’organisation du concours externe sur dossiers pour le recrutement de professeurs en sport. Arrête  Article premier - Est ouvert au ministère de la jeunesse et des sports, le 29 août 2024 et jours suivants, un concours externe sur dossiers pour le recrutement de professeurs en sport. Art. 2 - Le nombre de postes à pourvoir est fixé à vingt (20) postes. Art. 3 - La date de clôture de la liste des candidatures à distance est fixée au 29 juillet 2024. Art. 4 - Le dernier délai de dépôt des dossiers de candidature est fixé au 31 juillet 2024. Art. 5 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 9 juillet 2024. Le ministre de la jeunesse et des sports Kamel Deguiche Vu Le Chef du Gouvernement Ahmed Hachani"
jeunesse et sports,"Par arrêté du ministre de la jeunesse et des sports du 19 juin 2024. Madame Hedia Jbali, professeur principal émérite classe exceptionnelle de la jeunesse et de l'enfance, est chargée des fonctions de chef de service des institutions et des programmes de la jeunesse à l'unité du développement des activités de la jeunesse au commissariat régional de la jeunesse, des sports et de l'éducation physique de Ben Arous."
jeunesse et sports,"Par arrêté du ministre de la jeunesse et des sports du 19 juin 2024. Mademoiselle Imen Dhaoui, administrateur conseiller, est chargée des fonctions d'inspecteur à l'inspection générale au ministère de la jeunesse et des sports. En applications des dispositions de l'article 17 du décret n° 2007-1124 du 7 mai 2007, l'intéressée bénéficie des indemnités et avantages alloués à un chef de service d'administration centrale."
jeunesse et sports,"Par arrêté du ministre de la jeunesse et des sports du 12 janvier 2024. La classe exceptionnelle à l'emploi de directeur d'administration centrale est attribuée à Monsieur Imed Mnakbi, professeur principal émérite classe exceptionnelle d'éducation physique, chargé des fonctions de chef de l'unité des activités sportives et de l'éducation physique au commissariat régional de la jeunesse, des sports et de l'éducation physique de Béja."
jeunesse et sports,"Par arrêté du ministre de la jeunesse et des sports du 13 juin 2024. Monsieur Sami Habachi, professeur principal émérite de la jeunesse et de l'enfance, est chargé des fonctions de chef de bureau des activités de la jeunesse à l'unité du développement des activités de la jeunesse au commissariat régional de la jeunesse, des sports et de l'éducation physique de Béja. En application des dispositions de l'article 19 du décret n° 2008-2062 du 2 juin 2008, l'intéressé bénéficie de la fonction et des avantages de sousdirecteur d'administration centrale."
jeunesse et sports,"Par décret n° 2023-812 du 27 décembre 2023. Monsieur Nizar Aousji, professeur principal émérite classe exceptionnelle de la jeunesse et de l'enfance, est chargé des fonctions de commissaire régional de la jeunesse, des sports et de l'éducation physique de l'Ariana au ministère de la jeunesse et des sports à compter du 14 août 2023. En application des dispositions de l'article 3 du décret n° 2008-2062 du 2 juin 2008, l'intéressé bénéficie de la fonction de directeur général d'administration centrale."
jeunesse et sports,"Par arrêté du ministre de la jeunesse et des sports du 13 juin 2024. Monsieur Riadh Azaiez, inspecteur général-expert en éducation physique et activités sportives de l'enseignement préparatoire et secondaire, est chargé des fonctions de commissaire régional de la jeunesse, des sports et de l'éducation physique de Manouba au ministère de la jeunesse et des sports à compter du 23 mai 2024. En application des dispositions de l'article 3 du décret n° 2008-2062 du 2 juin 2008, l'intéressé bénéficie de la fonction de directeur d'administration centrale."
jeunesse et sports,"Par arrêté du ministre de la jeunesse et des sports du 13 juin 2024. La classe exceptionnelle à l'emploi de directeur d'administration centrale est attribuée à Monsieur Mohamed Ghaouari, professeur principal émérite classe exceptionnelle de la jeunesse et de l'enfance, chargé des fonctions de directeur des recherches et des études à l'observatoire national de la jeunesse."
jeunesse et sports,"Arrêté du ministre de la jeunesse et des sports du 9 juillet 2024, fixant les modalités d’organisation du concours externe sur dossiers pour le recrutement de professeurs de la jeunesse et de l’enfance. Le ministre de la jeunesse et des sports, Vu la Constitution, Vu la loi 83-112 du 12 décembre 1983, portant statut général des personnels de l’Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l’ont modifiée ou complétée dont le dernier en date la loi n° 2023-13 du 11 décembre 2023 portant loi de finances pour l’année 2024, Vu le décret n° 2006-1031 du 13 avril 2006, fixant des dispositions particulières pour déterminer l’âge maximum et les modalités de son calcul pour permettre aux titulaires de diplômes de l’enseignement supérieur de participer aux concours externes ou aux concours d’entrée aux cycles de formation pour le recrutement dans le secteur public, Vu le décret n° 2009-2273 du 5 août 2009, fixant les diplômes nationaux requis pour la participation aux concours externes de recrutement ou d’entrée aux cycles de formation organisés par les administrations publiques pour la sous-catégorie A2, Vu le décret n° 2014-1808 du 19 mai 2014 fixant le statut particulier du corps des enseignants relevant du ministère des affaires de la jeunesse et des sports et du ministère de la femme, de la famille et de l’enfance et personnes âgées, ensemble les textes qui l’ont modifié ou complété dont le dernier en date le décret gouvernemental n° 2019-956 du 16 octobre 2019, Vu le décret gouvernemental n° 2016-323 du 11 mars 2016, portant délégation de certaines prérogatives du Chef du Gouvernement au ministre de la jeunesse et des sports, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du gouvernement, Vu le décret n° 2023-550 du 1er aout 2023, portant nomination du Chef du Gouvernement. Arrête  Article premier - Le concours externe sur dossiers pour le recrutement de professeurs de la jeunesse et de l’enfance indiqué à l’article 50 du décret n° 2014- 1808 du 19 mai 2014 susvisé, est organisé conformément aux dispositions du présent arrêté. Le ministère de la jeunesse et des sports proclame ce concours par voie de publication sur le portail national pour les concours externes au secteur public. Art. 2 - Peuvent participer au concours susvisé les candidats titulaires d’un diplôme de la maîtrise ou du diplôme national de licence en animation socioéducatif ou des titres ou diplômes admis en équivalence et âgés de quarante (40) ans au plus, calculés conformément aux dispositions du décret n° 2006-1031 du 13 avril 2006 susvisé. Art. 3 - Le concours externe sur dossiers pour le recrutement de professeurs de la jeunesse et de l’enfance, est ouvert par arrêté du ministre de la jeunesse et des sports, cet arrêté fixe - la date d’ouverture du concours, - le nombre de postes mis en concours, - la date de clôture de la liste des candidatures à distance, - la date du dernier délai de dépôt des dossiers de candidature. Art. 4 - Le concours susvisé est supervisé par un jury dont la composition est fixée par arrêté du ministre de la jeunesse et des sports. Le jury est chargé principalement de - proposer la liste des candidats autorisés à concourir, - superviser le déroulement du concours, - évaluer les documents composant les dossiers déposés par les candidats, - classer les candidats par ordre de mérite, - proposer la liste des candidats susceptibles d’être admis. Art. 5 - Chaque candidat au concours doit s’inscrire à distance sur le site électronique du ministère de jeunesse et des sports www.mjs.tn et déposer directement son dossier de candidature au bureau d’ordre central du ministère de la jeunesse et des sports ou l’adresser par voie postale comprenant les pièces suivantes  A- Lors du dépôt de dossier de candidature- un formulaire de la demande de candidature qui doit être rempli avec validation des données de la candidature et l’imprimer à travers le site électronique du ministère de jeunesse et des sports www.mjs.tn, - une copie de la carte d’identité nationale, - une copie du diplôme de la maîtrise ou du diplôme national de licence en animation socioéducatif ou de décision d’équivalence pour les titres ou les diplômes étrangers admis en équivalence, - une copie du relevé des notes de la moyenne générale de l’année d’obtention du diplôme. Pour le candidat qui a dépassé l’âge maximum légal, il doit accompagner les pièces sus-citées d’une attestation prouvant qu’il a effectué des services civils effectifs ou d’une attestation prouvant l’inscription au bureau d’emploi et du travail indépendant, en qualité de demandeur d’emploi ou au titre d’un stage d’initiation à la vie professionnelle, délivrée depuis trois mois au maximum, à la date du dernier délai de dépôt des dossiers de candidature pour soustraire la durée de ces services de l’âge légal de l’intéressé. Il est obligatoirement rejeté tout dossier de candidature non accompagné de toutes les pièces susénumérées ou parvenu après la date du dernier délai de dépôt des dossiers de candidature. Le cachet de la poste ou la date d'enregistrement au bureau d'ordre central du ministère de la jeunesse et des sports faisant foi pour savoir la date d’envoi ou de dépôt. B-Après l’admission définitive au concours et avant l’affectation Les candidats déclarés définitivement admis doivent compléter leurs dossiers des pièces suivantes - une copie certifiée conforme à l’original de la maîtrise ou du diplôme national de licence en animation socio-éducatif ou de décision d’équivalence pour les titres ou les diplômes étrangers admis en équivalence, - l’original de l’extrait du casier judiciaire datant de moins de trois mois, - un extrait de l’acte de naissance datant de moins de trois mois, - un certificat médical datant de moins de trois mois, attestant que le candidat remplit les conditions d’aptitude, physique et mentale nécessaires pour l’exercice de ces fonctions sur tout le territoire de la République. Art. 6 - La liste des candidats admis à concourir est arrêtée par le ministre de la jeunesse et des sports, sur proposition du jury du concours. Art. 7 - Les dossiers déposés conformément aux dispositions du présent arrêté sont évalués par le jury du concours susvisé qui attribue à chaque candidat une note selon les deux critères suivants *L’ancienneté depuis l’obtention du diplôme huit (8) points au titre de chaque année. Est adoptée la date du 30 juin de l’année d’obtention du diplôme pour les diplômes tunisiens ou la date de l’obtention de la décision d’équivalence pour les titres ou diplômes étrangers admis en équivalence et ce, pour le calcul de cette ancienneté. L’ancienneté depuis l’obtention du diplôme est arrêtée à la date de clôture de la liste des candidatures à distance. *La moyenne générale obtenue à l’année d’obtention du diplôme : sur vingt (20). Si deux ou plusieurs candidats ont obtenu le même total de points, la priorité est accordée au plus âgé. Art. 8 - Toute fraude, dûment constatée, entraîne l’interdiction de la participation du candidat pendant cinq (5) ans à tout concours ou examen administratif ultérieurs. Cette interdiction est prononcée par arrêté du ministre de la jeunesse et des sports en se basant sur un rapport circonstancié du jury du concours sur la fraude et après audition du candidat. Art. 9 - Le jury du concours procède au classement des candidats par ordre de mérite et propose deux listes des candidats pouvant être admis définitivement : A. La liste principale. B. La liste complémentaire: Cette liste est établie dans la limite de 50% au maximum du nombre des candidats inscrits sur la liste principale, elle permet, le cas échéant, à l’administration de remplacer les candidats inscrits sur la liste principale et qui n’ont pas rejoint leurs postes d’affectation. Art. 10 - La liste principale et la liste complémentaire des candidats admis pour le recrutement de professeurs de la jeunesse et de l’enfance sont arrêtées définitivement par le ministre de la jeunesse et des sports. Art. 11 - L’administration proclame la liste principale et la liste complémentaire et invite les candidats inscrits sur la liste principale à rejoindre leurs postes d’affectation. Au terme du délai maximum d’un mois, après la date de proclamation de la liste principale, l’administration doit mettre en demeure, par lettre recommandée avec accusé de réception, les candidats défaillants en les invitant à rejoindre leurs postes dans un délai maximum de quinze (15) jours, à défaut, les candidats sont considérés comme défaillants et ils sont radiés de la liste principale des candidats admis au concours et remplacés par ceux inscrits par ordre de mérite sur la liste complémentaire. Le recours à la liste complémentaire prend fin dans un délai de six (6) mois après la proclamation de la liste principale. Art. 12 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 9 juillet 2024. Le ministre de la jeunesse et des sports Kamel Deguiche Vu Le Chef du Gouvernement Ahmed Hachani"
jeunesse et sports,"Arrêté du ministre de la jeunesse et des sports du 9 juillet 2024, portant ouverture d’un concours externe sur dossiers pour le recrutement de professeurs de la jeunesse et de l’enfance au titre de l’année 2024. Le ministre de la jeunesse et des sports, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l’Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l’ont modifiée ou complétée dont le dernier en date la loi n° 2023-13 du 11 décembre 2023 portant loi de finances pour l’année 2024, Vu le décret n° 2014-1808 du 19 mai 2014 fixant le statut particulier du corps des enseignants relevant du ministère des affaires de la jeunesse et des sports et du ministère de la femme, de la famille et de l’enfance et personnes âgées, ensemble les textes qui l’ont modifié ou complété dont le dernier en date le décret gouvernemental n° 2019-956 du 16 octobre 2019, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu l’arrêté du ministre de la jeunesse et des sports du 9 juillet 2024, fixant les modalités d’organisation du concours externe sur dossiers pour le recrutement de professeurs de la jeunesse et de l’enfance. Arrête Article premier - Est ouvert au ministère de la jeunesse et des sports, le 29 août 2024 et jours suivants, un concours externe sur dossiers pour le recrutement de professeurs de la jeunesse et de l’enfance. Art. 2 - Le nombre de postes à pourvoir est fixé à cent (100) postes. Art. 3 - La date de clôture de la liste des candidatures à distance est fixée au 29 juillet 2024. Art. 4 - Le dernier délai de dépôt des dossiers de candidature est fixé au 31 juillet 2024. Art. 5 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 9 juillet 2024. Le ministre de la jeunesse et des sports Kamel Deguiche Vu Le Chef du Gouvernement Ahmed Hachani"
culture,"Arrêté du chargé de diriger le ministère des affaires culturelles du 4 juillet 2024, portant ouverture d'un concours interne sur dossiers pour la promotion au grade d’administrateur général des services culturels. Le chargé de diriger le ministère des affaires culturelles, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée, Vu le décret gouvernemental n° 2019-431 du 10 mai 2019, fixant le statut particulier du corps des agents du ministère des affaires culturelles, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-147 du 12 mars 2024, chargeant le ministre de l’enseignement supérieur et de la recherche scientifique à titre temporaire de diriger le ministère des affaires culturelles, Vu l’arrêté du ministre des affaires culturelles du 14 novembre 2019, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade d’administrateur général des services culturels. Arrête Article premier - Est ouvert au ministère des affaires culturelles, le 26 août 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade d’administrateur général des services culturels. Art. 2 - Le nombre de postes à pourvoir est fixé à quatre (4) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 26 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. Le chargé de diriger le ministère des affaires culturelles Moncef Boukthir Vu Le Chef du Gouvernement Ahmed Hachani"
culture,"Arrêté du chargé de diriger le ministère des affaires culturelles du 4 juillet 2024, portant ouverture d'un concours interne sur dossiers pour la promotion au grade d’administrateur en chef des services culturels. Le chargé de diriger le ministère des affaires culturelles, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée, Vu le décret gouvernemental n° 2019-431 du 10 mai 2019, fixant le statut particulier du corps des agents du ministère des affaires culturelles, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-147 du 12 mars 2024, chargeant le ministre de l’enseignement supérieur et de la recherche scientifique à titre temporaire de diriger le ministère des affaires culturelles, Vu l’arrêté du ministre des affaires culturelles du 14 novembre 2019, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade d’administrateur en chef des services culturels. Arrête Article premier - Est ouvert au ministère des affaires culturelles, le 26 août 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade d’administrateur en chef des services culturels. Art. 2 - Le nombre de postes à pourvoir est fixé à trente et un (31) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 26 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. Le chargé de diriger le ministère des affaires culturelles Moncef Boukthir Vu Le Chef du Gouvernement Ahmed Hachani"
culture,"Arrêté du chargé de diriger le ministère des affaires culturelles du 4 juillet 2024, portant ouverture d'un concours interne sur dossiers pour la promotion au grade d’administrateur conseiller des services culturels. Le chargé de diriger le ministère des affaires culturelles, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée, Vu le décret gouvernemental n° 2019-431 du 10 mai 2019, fixant le statut particulier du corps des agents du ministère des affaires culturelles, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-147 du 12 mars 2024, chargeant le ministre de l’enseignement supérieur et de la recherche scientifique à titre temporaire de diriger le ministère des affaires culturelles, Vu l’arrêté du ministre des affaires culturelles du 14 novembre 2019, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade d’administrateur conseiller des services culturels. Arrête Article premier - Est ouvert au ministère des affaires culturelles, le 26 août 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade d’administrateur conseiller des services culturels. Art. 2 - Le nombre de postes à pourvoir est fixé à trente-deux (32) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 26 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. Le chargé de diriger le ministère des affaires culturelles Moncef Boukthir Vu Le Chef du Gouvernement Ahmed Hachani"
culture,"Par décret n° 2015-732 du 19 janvier 2015. Monsieur Imed Hermassi, professeur d'animation culturelle, est chargé des fonctions de chef de service des métiers, des arts et de la conservation de la mémoire locale au commissariat régional de la culture de Sfax."
culture,"Par décret n° 2015-734 du 19 janvier 2015. Madame Rafiaa Mbarki, conservateur des bibliothèques ou de documentation, est chargée des fonctions de chef de service de la documentation et des archives au commissariat régional de la culture de Tunis."
culture,"Par décret n° 2015-727 du 19 janvier 2015. Monsieur Mohamed Madani Jguerim, professeur d'animation culturelle, est chargé des fonctions de chef de service de la communication et de l'accueil au commissariat régional de la culture de Monastir."
culture,"Arrêté du chargé de diriger le ministère des affaires culturelles du 4 juillet 2024, portant ouverture d'un concours interne sur dossiers pour la promotion au grade d’administrateur des services culturels. Le chargé de diriger le ministère des affaires culturelles, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée, Vu le décret gouvernemental n° 2019-431 du 10 mai 2019, fixant le statut particulier du corps des agents du ministère des affaires culturelles, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-147 du 12 mars 2024, chargeant le ministre de l’enseignement supérieur et de la recherche scientifique à titre temporaire de diriger le ministère des affaires culturelles, Vu l’arrêté du ministre des affaires culturelles du 14 novembre 2019, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade d’administrateur des services culturels. Arrête Article premier - Est ouvert au ministère des affaires culturelles, le 26 août 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade d’administrateur des services culturels. Art. 2 - Le nombre de postes à pourvoir est fixé à trente-trois (33) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 26 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. Le chargé de diriger le ministère des affaires culturelles Moncef Boukthir Vu Le Chef du Gouvernement Ahmed Hachani"
culture,"Arrêté du chargé de diriger le ministère des affaires culturelles du 4 juillet 2024, portant ouverture d'un concours interne sur dossiers pour la promotion au grade d’administrateur adjoint des services culturels. Le chargé de diriger le ministère des affaires culturelles, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée, Vu le décret gouvernemental n° 2019-431 du 10 mai 2019, fixant le statut particulier du corps des agents du ministère des affaires culturelles, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-147 du 12 mars 2024, chargeant le ministre de l’enseignement supérieur et de la recherche scientifique à titre temporaire de diriger le ministère des affaires culturelles, Vu l’arrêté du ministre des affaires culturelles du 14 novembre 2019, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade d’administrateur adjoint des services culturels. Arrête Article premier - Est ouvert au ministère des affaires culturelles, le 26 août 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade d’administrateur adjoint des services culturels. Art. 2 - Le nombre de postes à pourvoir est fixé à soixante-sept (67) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 26 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. Le chargé de diriger le ministère des affaires culturelles Moncef Boukthir Vu Le Chef du Gouvernement Ahmed Hachani"
culture,"Arrêté du chargé de diriger le ministère des affaires culturelles du 4 juillet 2024, portant ouverture d'un concours interne sur dossiers pour la promotion au grade de secrétaire d’administration des services culturels. Le chargé de diriger le ministère des affaires culturelles, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée, Vu le décret gouvernemental n° 2019-431 du 10 mai 2019, fixant le statut particulier du corps des agents du ministère des affaires culturelles, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-147 du 12 mars 2024, chargeant le ministre de l’enseignement supérieur et de la recherche scientifique à titre temporaire de diriger le ministère des affaires culturelles, Vu l’arrêté du ministre des affaires culturelles du 14 novembre 2019, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade de secrétaire d’administration des services culturels. Arrête  Article premier - Est ouvert au ministère des affaires culturelles, le 26 août 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade de secrétaire d’administration des services culturels. Art. 2 - Le nombre de postes à pourvoir est fixé à soixante et onze (71) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 26 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. Le chargé de diriger le ministère des affaires culturelles Moncef Boukthir Vu Le Chef du Gouvernement Ahmed Hachani"
culture,"Par arrêté du Chef du Gouvernement du 4 juillet 2024. Madame Yoser Hazghi est nommée membre représentant le ministère des affaires culturelles, au conseil d’administration de la Radio Tunisienne, et ce, en remplacement de Madame Samira Jendoubi."
culture,"Par décret n° 2024-417 du 4 juillet 2024. Monsieur Taoufik Grira, professeur de l’enseignement supérieur, est nommé directeur général de l'institut Tunisien de traduction à compter du 2 janvier 2024."
environnement,"Par arrêté de la ministre de l'environnement du 8 avril 2024. Monsieur Majdi Chaouali, technicien en chef principal, est chargé des fonctions de sous-directeur de la gestion administrative et financière et du secrétariat de l'unité à la direction des mécanismes d'appui et de mise en œuvre à l'unité de gestion par objectifs pour la réalisation du programme de suivi et de coordination des activités relatives à la mise en œuvre de l'accord de Parissur le climat pour la mise en œuvre de la convention cadre des Nations Unies sur le changement climatique et fixant ses missions, son organisation et les modalités de son fonctionnement au ministère de lenvironnement."
environnement,"Par arrêté de la ministre de l'environnement du 8 avril 2024. Madame Sonia Smati épouse Fakhfekh. inspecteur en chef des communications, est chargée des fonctions de directeur des consultations et du contentieux, à la direction générale de la législation environnementale, des affaires juridiques et du contentieux au ministère de l'environnement."
environnement,"Par arrêté de la ministre de l’environnement du 2 janvier 2024. Monsieur Ousama Boulaares, administrateur conseiller, est nommé dans le grade d’administrateur en chef, du corps administratif commun des administrations publiques au ministère de l’environnement à compter du 29 décembre 2023."
environnement,"Par arrêté de la ministre de l’environnement du 2 janvier 2024. Monsieur Mondher Belhaj Mohamed, administrateur en chef est nommé dans le grade d’administrateur général, du corps administratif commun des administrations publiques au ministère de l’environnement à compter du 29 décembre 2023."
environnement,"Par arrêté de la ministre de l'environnement du 29 avril 2024. Monsieur Taha El Abed, conseiller des services publics, est chargé des fonctions de directeur de la coopération bilatérale à la direction générale de la coopération internationale au ministère de l'environnement."
environnement,"Par arrêté de la ministre de l'environnement du 12 janvier 2024. Madame Raïda El Elj, conseiller des services publics, est chargée des fonctions de responsable des mécanismes d'appui et de mise en œuvre à l'unité de gestion par objectifs pour la réalisation du programme de suivi et de coordination des activités relatives à la mise en œuvre de l'accord de Paris sur le climat pour la mise en œuvre de la convention cadre des Nations Unies sur le changement climatique et fixant ses missions, son organisation et les modalités de son fonctionnement au ministère de lenvironnement avec fonction et avantages de directeur dadministration centrale."
